1667,1002971039,631730W,300,20150201,1.000000000
1667,1002971039,632601W,300,20150201,4.000000000
1667,1002971039,632610W,300,20150201,4.000000000
1667,1002971039,661145W,300,20150201,4.000000000
1667,1002971039,97017C3A,200,20150201,1.000000000
1667,1002971039,987063W,300,20150201,4.000000000
1668,1002964363,1503.1L,300,20150201,6.000000000
1668,1002964363,1503.1L,300,20150301,6.000000000
1668,1002964363,631610W,300,20150201,1.000000000
1668,1002964363,632210W,300,20150201,43.000000000
1668,1002964363,632601W,300,20150201,65.000000000
1668,1002964363,632610W,300,20150201,5.000000000
1668,1002964363,632610W,300,20150301,13.000000000
1668,1002964363,Y5100,300,20150201,1.000000000
1668,1002964363,Y5904,300,20150201,2.000000000
1670,1002922237,104242,300,20150201,9.000000000
1670,1002922237,301030W,300,20150201,1.000000000
1670,1002922237,632210W,300,20150201,9.000000000
1670,1002922237,632601W,300,20150201,9.000000000
1670,1002922237,665102W,300,20150201,34.000000000
1670,1002922237,687031,300,20150201,3.000000000
1670,1002922237,687031,300,20150301,8.000000000
1670,1002922237,687130,300,20150201,34.000000000
1670,1002922237,727150W,300,20150201,1.000000000
1670,1002922237,811592W,300,20150201,7.000000000
1670,1002922237,811593,300,20150201,3.000000000
1670,1002922237,811594,300,20150201,11.000000000
1670,1002922237,864415W,300,20150201,31.000000000
1670,1002922237,90948C,200,20150201,1.000000000
1670,1002922305,830923C4A,200,20150201,3.000000000
1674,1002971521,306133C,200,20150201,1.000000000
1674,1002971521,323060W,300,20150201,15.000000000
1674,1002971521,4002.1,300,20150201,1.000000000
1674,1002971521,631322C,200,20150201,14.000000000
1674,1002971521,632210W,300,20150201,2.000000000
1674,1002971521,687295C,300,20150201,1.000000000
1674,1002971521,872574C,200,20150201,10.000000000
1674,1002971521,901800BW,300,20150201,1.000000000
1674,1002971521,90989C5A,200,20150201,1.000000000
1674,1002971521,F7111,300,20150201,11.000000000
1674,1002971521,G02100C5A,200,20150201,7.000000000
1674,1002971521,MX5W,300,20150201,10.000000000
1674,1002971521,MX7W,300,20150201,2.000000000
1674,1002971521,PPL10BU,300,20150201,2.000000000
1674,1002971521,R175MK2.1R,300,20150201,1.000000000
1674,1002971521,SP631330,200,20150201,5.000000000
1674,1002971521,UDEP,300,20150201,3.000000000
1674,1002971521,W45004SCW,300,20150201,10.000000000
1674,1002982044,303128C,200,20150201,36.000000000
1674,1002982044,305102C,200,20150201,24.000000000
1674,1002982044,306133C,200,20150201,24.000000000
1674,1002982044,323060W,300,20150201,20.000000000
1674,1002982044,631001C4A,300,20150201,12.000000000
1674,1002982044,631320C5A,200,20150201,12.000000000
1674,1002982044,631322C,200,20150201,18.000000000
1674,1002982044,872574C,200,20150201,12.000000000
1674,1002982044,893005W,300,20150201,18.000000000
1674,1002982044,98025C4A,200,20150201,12.000000000
1674,1002982044,992545C3A,200,20150201,14.000000000
1674,1002982044,CM3306W,300,20150201,15.000000000
1674,1002982044,F6001,300,20150201,7.000000000
1674,1002982044,G01200C5A,200,20150201,24.000000000
1674,1002982044,MX5W,300,20150201,11.000000000
1674,1002982044,MX7W,300,20150201,12.000000000
1674,1002982044,R175MK2.1L,300,20150201,12.000000000
1674,1002982044,R175MK2.1R,300,20150201,12.000000000
1674,1002982044,SP631330,200,20150201,24.000000000
1674,1002982044,W45004SCW,300,20150201,36.000000000
1678,1002912150,678610W,300,20150201,1.000000000
1678,1002912150,865615W,300,20150201,1.000000000
1678,1002912150,865715W,300,20150201,4.000000000
1678,1002912150,865915W,300,20150201,3.000000000
1678,1002912150,91010C3A,200,20150201,98.000000000
1678,1002912150,91013C3A,200,20150201,5.000000000
1681,1002978529,5113.1L,300,20150201,5.000000000
1681,1002978529,6010.1L,300,20150201,2.000000000
1681,1002978529,6010.1R,300,20150201,4.000000000
1681,1002978529,631010W,300,20150201,4.000000000
1681,1002978529,632310W,300,20150201,2.000000000
1681,1002978529,632410W,300,20150201,51.000000000
1681,1002978529,632601W,300,20150201,102.000000000
1681,1002978529,639950W,300,20150201,2.000000000
1681,1002978529,683515W,300,20150201,4.000000000
1681,1002978529,687295W,300,20150201,2.000000000
1681,1002978529,811236,300,20150201,9.000000000
1681,1002978529,811592W,300,20150201,5.000000000
1681,1002978529,811593,300,20150201,5.000000000
1681,1002978529,811595,300,20150201,5.000000000
1681,1002978529,814541W,300,20150201,9.000000000
1681,1002978529,90203C,200,20150201,1.000000000
1681,1002978529,90212C3A,200,20150201,1.000000000
1681,1002978529,987031W,300,20150201,4.000000000
1681,1002978529,987900W,300,20150201,4.000000000
1710,1003002990,102115,500,20150401,4.000000000
1710,1003002990,632601W,500,20150401,2.000000000
1710,1003002990,678655W,500,20150401,1.000000000
1710,1003002990,678661,500,20150401,17.000000000
1710,1003002990,687663W,500,20150401,15.000000000
1710,1003002990,743500W,500,20150401,2.000000000
1710,1003002990,901810AG,500,20150401,1.000000000
1710,1003002990,90947C5A,200,20150401,3.000000000
1750,1003032554,237001,300,20150201,2.000000000
1750,1003032554,4557.044A,200,20150301,1.000000000
1750,1003032554,648210W,300,20150201,2.000000000
1750,1003032554,649315W,300,20150201,9.000000000
1750,1003032554,649315W,300,20150301,11.000000000
1750,1003032554,661215W,300,20150301,5.000000000
1750,1003032554,687141C,300,20150201,9.000000000
1750,1003032554,687141C,300,20150301,11.000000000
1750,1003032554,687290C,300,20150201,9.000000000
1750,1003032554,687290C,300,20150301,11.000000000
1750,1003032554,8500.1R,300,20150301,1.000000000
1750,1003032554,96142C5A,200,20150201,16.000000000
1750,1003032554,96142C5A,200,20150301,10.000000000
1750,1003032554,97017C3A,200,20150301,9.000000000
1750,1003032554,987017W,300,20150201,2.000000000
1757,1003040421,6030.1L,300,20150201,3.000000000
1759,1003044952,K1001W,300,20150201,80.000000000
1761,1003050342,659700W,300,20150201,25.000000000
1762,1003051017,237011C,300,20150201,2.000000000
1762,1003051017,639950W,300,20150201,11.000000000
1762,1003051017,648210W,300,20150201,11.000000000
1762,1003051017,719100W,300,20150201,5.000000000
1762,1003051017,861515W,300,20150201,11.000000000
1769,1003082265,678210W,300,20150201,1.000000000
1769,1003082265,813007W,300,20150201,33.000000000
1769,1003082265,834350W,300,20150201,8.000000000
1769,1003082265,865815W,300,20150201,15.000000000
1773,1003085741,639950W,300,20150201,38.000000000
1773,1003085741,90986C4A,300,20150201,5.000000000
1775,1002697962,1503.1R,300,20150201,2.000000000
1775,1002698062,247001W,300,20150201,8.000000000
1775,1002698062,4004,300,20150201,1.000000000
1775,1002698062,606310W,300,20150201,15.000000000
1775,1002698062,687031,300,20150201,2.000000000
1775,1002698062,811592W,300,20150201,3.000000000
1775,1002698062,811592W,300,20150301,3.000000000
1775,1002698062,811593,300,20150201,3.000000000
1775,1002698062,811593,300,20150301,3.000000000
1775,1002698062,811593,300,20150401,3.000000000
1775,1002698062,811593,300,20150501,3.000000000
1775,1002698062,813010W,300,20150201,6.000000000
1775,1002698062,813100W,300,20150201,14.000000000
1775,1002698062,951515W,300,20150201,2.000000000
1775,1002700494,97906C,200,20150201,6.000000000
1785,1003096716,303128C,200,20150201,10.000000000
1785,1003096716,F8111,300,20150201,3.000000000
1805,1003103667,104242,300,20150201,16.000000000
1805,1003103667,1503.1L,300,20150201,20.000000000
1805,1003103667,1503.1L,300,20150301,6.000000000
1805,1003103667,237001,300,20150201,52.000000000
1805,1003103667,237011S,300,20150201,100.000000000
1805,1003103667,237011S,300,20150301,119.000000000
1805,1003103667,254007AG,300,20150201,20.000000000
1805,1003103667,254007AG,300,20150301,15.000000000
1805,1003103667,300028W,300,20150201,30.000000000
1805,1003103667,300028W,300,20150301,35.000000000
1805,1003103667,320020W,300,20150201,56.000000000
1805,1003103667,320020W,300,20150301,18.000000000
1805,1003103667,604605W,300,20150201,33.000000000
1805,1003103667,618335W,300,20150301,24.000000000
1805,1003103667,618410W,300,20150201,60.000000000
1805,1003103667,618410W,300,20150301,36.000000000
1805,1003103667,632210W,300,20150201,84.000000000
1805,1003103667,632210W,300,20150301,71.000000000
1805,1003103667,632601W,300,20150201,94.000000000
1805,1003103667,639000W,300,20150201,60.000000000
1805,1003103667,639000W,300,20150301,35.000000000
1805,1003103667,639950W,300,20150201,50.000000000
1805,1003103667,639950W,300,20150401,14.000000000
1805,1003103667,649305W,300,20150301,66.000000000
1805,1003103667,687400SW,300,20150201,20.000000000
1805,1003103667,687400SW,300,20150301,15.000000000
1805,1003103667,812260W,300,20150201,88.000000000
1805,1003103667,812260W,300,20150301,75.000000000
1805,1003103667,851815W,300,20150201,1.000000000
1806,1003104530,618505W,300,20150201,6.000000000
1806,1003104530,864235W,300,20150201,5.000000000
1828,1003024651,237021S,500,20150401,6.000000000
1828,1003024651,237032,500,20150401,5.000000000
1828,1003024651,632100W,500,20150401,1.000000000
1828,1003024651,834300W,500,20150401,1.000000000
1828,1003024651,861515W,500,20150401,1.000000000
1873,1002973481,687327C,500,20150401,36.000000000
1882,1003145281,3606.04,200,20150201,1.000000000
1882,1003145281,96142C6A,200,20150701,14.000000000
1882,1003145281,96142C6A,200,20150801,7.000000000
1882,1003145281,96145C,200,20150201,1.000000000
1882,1003145281,97017C3A,200,20150201,3.000000000
1882,1003145281,97017C3A,200,20150301,3.000000000
1882,1003145281,97017C3A,200,20150401,3.000000000
1882,1003145281,97017C3A,200,20150501,3.000000000
1882,1003145281,97017C3A,200,20150601,3.000000000
1882,1003145281,97017C3A,200,20150701,3.000000000
1882,1003145281,97017C3A,200,20150801,3.000000000
1882,1003145281,97017C3A,200,20150901,1.000000000
1882,1003145281,97017C3A,200,20151001,3.000000000
1882,1003145281,97017C3A,200,20151101,3.000000000
1882,1003145281,97017C3A,200,20151201,3.000000000
1882,1003145296,104242,300,20150201,4.000000000
1882,1003145296,104242,300,20150301,4.000000000
1882,1003145296,104242,300,20150401,4.000000000
1882,1003145296,104242,300,20150501,4.000000000
1882,1003145296,104242,300,20150601,4.000000000
1882,1003145296,104242,300,20150701,4.000000000
1882,1003145296,104242,300,20150801,8.000000000
1882,1003145296,104242,300,20150901,8.000000000
1882,1003145296,104242,300,20151001,4.000000000
1882,1003145296,104242,300,20151101,4.000000000
1882,1003145296,104242,300,20151201,4.000000000
1882,1003145296,237001,300,20150201,128.000000000
1882,1003145296,237011C,300,20150401,4.000000000
1882,1003145296,237011C,300,20151101,4.000000000
1882,1003145296,237011C,300,20151201,4.000000000
1882,1003145296,300024W,300,20150201,10.000000000
1882,1003145296,300024W,300,20150301,10.000000000
1882,1003145296,300024W,300,20150401,10.000000000
1882,1003145296,300024W,300,20150501,10.000000000
1882,1003145296,300024W,300,20150601,10.000000000
1882,1003145296,300024W,300,20150701,10.000000000
1882,1003145296,300024W,300,20150801,12.000000000
1882,1003145296,300024W,300,20150901,30.000000000
1882,1003145296,300024W,300,20151001,10.000000000
1882,1003145296,300024W,300,20151101,10.000000000
1882,1003145296,300024W,300,20151201,10.000000000
1882,1003145296,618335W,300,20150901,8.000000000
1882,1003145296,618335W,300,20151001,4.000000000
1882,1003145296,648210W,300,20150401,1.000000000
1882,1003145296,648210W,300,20150501,1.000000000
1882,1003145296,648210W,300,20150601,1.000000000
1882,1003145296,648210W,300,20150701,1.000000000
1882,1003145296,687031,300,20150201,2.000000000
1882,1003145296,687031,300,20150301,2.000000000
1882,1003145296,687031,300,20150401,2.000000000
1882,1003145296,687031,300,20150501,2.000000000
1882,1003145296,687031,300,20150601,2.000000000
1882,1003145296,687031,300,20150701,2.000000000
1882,1003145296,687031,300,20150901,2.000000000
1882,1003145296,687141C,300,20150201,10.000000000
1882,1003145296,687141C,300,20150301,10.000000000
1882,1003145296,687141C,300,20150401,8.000000000
1882,1003145296,687141C,300,20150501,10.000000000
1882,1003145296,687141C,300,20150601,9.000000000
1882,1003145296,687141C,300,20150701,10.000000000
1882,1003145296,687141C,300,20150801,10.000000000
1882,1003145296,687141C,300,20150901,20.000000000
1882,1003145296,687141C,300,20151001,10.000000000
1882,1003145296,687141C,300,20151101,10.000000000
1882,1003145296,687141C,300,20151201,10.000000000
1882,1003145296,687295C,300,20150201,2.000000000
1882,1003145296,687295C,300,20150301,10.000000000
1882,1003145296,687295C,300,20150401,8.000000000
1882,1003145296,687295C,300,20150501,10.000000000
1882,1003145296,687295C,300,20150601,9.000000000
1882,1003145296,687295C,300,20150701,10.000000000
1882,1003145296,687295C,300,20150801,10.000000000
1882,1003145296,687295C,300,20150901,24.000000000
1882,1003145296,687663W,300,20150201,4.000000000
1882,1003145296,687663W,300,20150301,4.000000000
1882,1003145296,687663W,300,20150401,4.000000000
1882,1003145296,687663W,300,20150501,4.000000000
1882,1003145296,687663W,300,20150601,4.000000000
1882,1003145296,687663W,300,20150701,4.000000000
1882,1003145296,811592W,300,20150301,2.000000000
1882,1003145296,811592W,300,20150401,2.000000000
1882,1003145296,811592W,300,20150501,2.000000000
1882,1003145296,811592W,300,20150601,2.000000000
1882,1003145296,811592W,300,20150701,2.000000000
1882,1003145296,811593,300,20150301,2.000000000
1882,1003145296,811593,300,20150401,2.000000000
1882,1003145296,811593,300,20150501,2.000000000
1882,1003145296,811593,300,20150601,2.000000000
1882,1003145296,811593,300,20150701,2.000000000
1882,1003145296,811595,300,20150201,2.000000000
1882,1003145296,811595,300,20150301,2.000000000
1882,1003145296,811595,300,20150401,2.000000000
1882,1003145296,811595,300,20150501,2.000000000
1882,1003145296,811595,300,20150601,2.000000000
1882,1003145296,811595,300,20150701,2.000000000
1882,1003145296,811595,300,20150901,4.000000000
1882,1003145296,811595,300,20151001,2.000000000
1882,1003145296,811595,300,20151101,2.000000000
1882,1003145296,811595,300,20151201,2.000000000
1882,1003145296,824705W,300,20150201,10.000000000
1882,1003145296,824705W,300,20150301,10.000000000
1882,1003145296,824705W,300,20150401,10.000000000
1882,1003145296,824705W,300,20150501,10.000000000
1882,1003145296,824705W,300,20150601,10.000000000
1882,1003145296,824705W,300,20150701,10.000000000
1882,1003145296,824705W,300,20150801,10.000000000
1882,1003145296,824705W,300,20151201,10.000000000
1882,1003145296,865715W,300,20150601,8.000000000
1882,1003145296,865715W,300,20150701,9.000000000
1882,1003145296,865715W,300,20150801,4.000000000
1882,1003145296,865715W,300,20151001,1.000000000
1882,1003145296,992542C4A,200,20150201,2.000000000
1882,1003145296,992542C4A,200,20150301,2.000000000
1882,1003145296,992542C4A,200,20150401,2.000000000
1882,1003145296,992542C4A,200,20150501,2.000000000
1882,1003145296,992542C4A,200,20150601,2.000000000
1882,1003145296,992542C4A,200,20150701,2.000000000
1882,1003145296,992542C4A,200,20150901,4.000000000
1882,1003145296,992542C4A,200,20151001,2.000000000
1882,1003145296,992542C4A,200,20151101,2.000000000
1882,1003145296,992542C4A,200,20151201,2.000000000
1886,1002923228,237011S,300,20150501,13.000000000
1886,1002923228,320030W,300,20150501,9.000000000
1886,1002923228,5113.1R,300,20150401,1.000000000
1886,1002923228,618505W,300,20150501,9.000000000
1886,1002923228,632110W,300,20150501,5.000000000
1886,1002923228,632210W,300,20150501,5.000000000
1886,1002923228,632601W,300,20150501,10.000000000
1886,1002923228,632700W,300,20150501,13.000000000
1886,1002923228,687400SW,300,20150301,5.000000000
1886,1002923228,687400SW,300,20150401,1.000000000
1886,1002923228,98020C5A,200,20150401,11.000000000
1886,1002923228,98020C5A,200,20150501,8.000000000
1886,1002923228,EVB,300,20150301,7.000000000
1886,1002923228,EVB,300,20150401,2.000000000
1886,1002923228,EVB,300,20150601,3.000000000
1905,1003179549,237003,300,20150201,3.000000000
1905,1003179549,237011S,300,20150201,11.000000000
1905,1003179549,237020S,300,20150201,17.000000000
1905,1003179549,237020S,300,20150301,8.000000000
1905,1003179549,6010.1L,300,20150201,1.000000000
1905,1003179549,687295W,300,20150201,3.000000000
1905,1003179549,687663W,300,20150201,1.000000000
1905,1003179549,813007W,300,20150201,6.000000000
1905,1003179549,864115W,300,20150201,11.000000000
1905,1003179549,864115W,300,20150301,12.000000000
1931,1003197992,104242,300,20150201,1.000000000
1931,1003197992,237001,300,20150201,30.000000000
1931,1003197992,237006,300,20150201,9.000000000
1931,1003197992,237011S,300,20150201,4.000000000
1931,1003197992,237020S,300,20150201,13.000000000
1931,1003197992,254007SB,300,20150201,5.000000000
1931,1003197992,320020W,300,20150201,12.000000000
1931,1003197992,618335W,300,20150201,4.000000000
1931,1003197992,618410W,300,20150201,12.000000000
1931,1003197992,631010W,300,20150201,1.000000000
1931,1003197992,639950W,300,20150201,1.000000000
1931,1003197992,687400SW,300,20150201,1.000000000
1934,1003202753,631001C4A,200,20150301,14.000000000
1934,1003202753,631225C,200,20150601,30.000000000
1934,1003202753,631225C,200,20150701,34.000000000
1934,1003202753,632255C,200,20150301,14.000000000
1934,1003202753,632255C,200,20150701,50.000000000
1934,1003202753,665315W,200,20150301,5.000000000
1934,1003202753,665315W,200,20150601,4.000000000
1934,1003202753,665415W,200,20150401,3.000000000
1934,1003202753,665415W,200,20150601,7.000000000
1934,1003202753,665415W,200,20150801,7.000000000
1934,1003202753,665515W,200,20150301,4.000000000
1934,1003202753,665615W,200,20150301,9.000000000
1934,1003202753,7111,200,20150301,14.000000000
1934,1003202753,7111,200,20150701,10.000000000
1934,1003202753,872573C,200,20150301,2.000000000
1934,1003202753,872880C5A,200,20150301,14.000000000
1934,1003202753,872881C6A,200,20150301,18.000000000
1934,1003202753,872883C,200,20150601,30.000000000
1934,1003202753,872884C,200,20150201,3.000000000
1934,1003202753,872884C,200,20150601,34.000000000
1934,1003202753,90312C3A,200,20150301,18.000000000
1934,1003202753,90312C3A,200,20151001,8.000000000
1934,1003202753,98025C4A,200,20150801,14.000000000
1934,1003202753,K1001W,200,20150201,18.000000000
1934,1003202753,K1001W,200,20150301,37.000000000
1934,1003202753,PPL10B,200,20150301,10.000000000
1940,1002945215,632110W,300,20150201,10.000000000
1940,1002945215,632210W,300,20150201,10.000000000
1940,1002945215,750109,300,20150201,10.000000000
1940,1002945215,750109,300,20150401,10.000000000
1940,1002945215,811236,300,20150201,71.000000000
1940,1002945215,814541W,300,20150201,71.000000000
1940,1002945215,904620WSMO1,300,20150401,16.000000000
1941,1003206099,237001,300,20150201,30.000000000
1941,1003206099,237011C,300,20150401,30.000000000
1941,1003206099,254008W,300,20150401,12.000000000
1941,1003206099,300024W,300,20150401,12.000000000
1941,1003206099,320030AG,300,20150401,6.000000000
1941,1003206099,618505W,300,20150401,18.000000000
1941,1003206099,678661,300,20150201,10.000000000
1941,1003206099,687400SW,300,20150401,6.000000000
1941,1003206099,687663W,300,20150401,10.000000000
1941,1003206099,824705W,300,20150401,12.000000000
1941,1003206099,830923C4A,200,20150401,1.000000000
1952,1003205846,632130W,500,20150601,28.000000000
1952,1003205846,632130W,500,20151201,20.000000000
1952,1003205846,632230W,500,20150601,31.000000000
1952,1003205846,632230W,500,20151201,24.000000000
1952,1003205846,632601W,500,20150601,59.000000000
1952,1003205846,632601W,500,20151201,44.000000000
1962,1003025262,6020.1R,300,20150201,16.000000000
1962,1003025262,6020.1R,300,20150301,8.000000000
1962,1003025262,632601W,300,20150201,2.000000000
1962,1003025262,632610W,300,20150201,2.000000000
1962,1003025262,639950W,300,20150201,2.000000000
1962,1003025262,687031,300,20150201,12.000000000
1962,1003025262,7510,300,20150201,5.000000000
1962,1003025262,7510,300,20150301,10.000000000
1962,1003025262,811593,300,20150201,12.000000000
1962,1003025262,811595,300,20150201,12.000000000
1962,1003025262,851815W,300,20150201,9.000000000
1962,1003025262,851815W,300,20150301,2.000000000
1962,1003025262,861515W,300,20150201,2.000000000
1962,1003025262,863715W,300,20150201,20.000000000
1962,1003025262,863715W,300,20150301,12.000000000
1962,1003025262,90965C5A,200,20150201,12.000000000
1962,1003025262,985200ARW,300,20150201,61.000000000
1962,1003025262,985200ARW,300,20150301,4.000000000
1962,1003025262,987920BAG,300,20150201,2.000000000
1962,1003025302,811592W,300,20150201,12.000000000
1965,1003143622,632210W,200,20150301,32.000000000
1965,1003143622,632210W,200,20150401,33.000000000
1965,1003143622,632210W,200,20150501,12.000000000
1965,1003143622,632410W,200,20150301,20.000000000
1965,1003143622,632610W,200,20150201,9.000000000
1965,1003143622,632610W,200,20150401,15.000000000
1965,1003143622,7500,200,20150501,2.000000000
1967,1003091663,237022S,200,20150401,6.000000000
1967,1003091663,631701W,200,20150401,1.000000000
1967,1003091663,631710W,200,20150401,1.000000000
1967,1003091663,90965C5A,200,20150401,9.000000000
1977,1003218121,F7111,300,20150301,6.000000000
1977,1003218121,F7111,300,20150401,6.000000000
1977,1003218121,F7111,300,20150501,4.000000000
1977,1003218121,F7111,300,20150601,6.000000000
1977,1003218121,F7111,300,20150701,6.000000000
1977,1003218121,F7111,300,20150801,6.000000000
1977,1003218121,F7111,300,20150901,10.000000000
1977,1003218121,F8111,300,20150301,4.000000000
1977,1003218121,F8111,300,20150401,8.000000000
1977,1003218121,F8111,300,20150501,8.000000000
1977,1003218121,F8111,300,20150601,8.000000000
1977,1003218121,F8111,300,20150701,8.000000000
1977,1003218121,F8111,300,20150801,8.000000000
1977,1003218121,F8111,300,20150901,8.000000000
1977,1003218121,F8111,300,20151001,8.000000000
1977,1003218121,F8111,300,20151101,8.000000000
1977,1003218121,F8111,300,20151201,16.000000000
1993,1003243546,683515W,300,20150201,24.000000000
1993,1003243546,683515W,300,20150401,24.000000000
1993,1003243546,683515W,300,20150601,25.000000000
1993,1003243546,683515W,300,20150801,25.000000000
2024,1003252694,90221C4A,200,20150201,1.000000000
2038,1003268107,1775.044A,200,20150201,36.000000000
2038,1003268107,1775.044A,200,20150301,36.000000000
2038,1003268107,1775.044A,200,20150401,36.000000000
2038,1003268107,1775.044A,200,20150501,24.000000000
2038,1003268107,1775.044A,200,20150601,36.000000000
2038,1003268107,1775.044A,200,20150701,36.000000000
2038,1003268107,1845.043A,200,20150201,36.000000000
2038,1003268107,1845.043A,200,20150301,36.000000000
2038,1003268107,1845.043A,200,20150401,36.000000000
2038,1003268107,1845.043A,200,20150501,24.000000000
2038,1003268107,1845.043A,200,20150601,36.000000000
2038,1003268107,1845.043A,200,20150701,36.000000000
2038,1003268107,1851.045A,200,20150201,36.000000000
2038,1003268107,1851.045A,200,20150301,36.000000000
2038,1003268107,1851.045A,200,20150401,36.000000000
2038,1003268107,1851.045A,200,20150501,24.000000000
2038,1003268107,1851.045A,200,20150601,36.000000000
2038,1003268107,1851.045A,200,20150701,36.000000000
2038,1003268107,1854.044A,200,20150201,36.000000000
2038,1003268107,1854.044A,200,20150301,36.000000000
2038,1003268107,1854.044A,200,20150401,36.000000000
2038,1003268107,1854.044A,200,20150501,24.000000000
2038,1003268107,1854.044A,200,20150601,36.000000000
2038,1003268107,1854.044A,200,20150701,36.000000000
2038,1003268107,1855.04,200,20150201,216.000000000
2038,1003268107,1855.04,200,20150301,216.000000000
2038,1003268107,1855.04,200,20150401,216.000000000
2038,1003268107,1855.04,200,20150501,144.000000000
2038,1003268107,1855.04,200,20150601,216.000000000
2038,1003268107,1855.04,200,20150701,216.000000000
2038,1003268107,1858.04,200,20150201,108.000000000
2038,1003268107,1858.04,200,20150301,108.000000000
2038,1003268107,1858.04,200,20150401,108.000000000
2038,1003268107,1858.04,200,20150501,72.000000000
2038,1003268107,1858.04,200,20150601,108.000000000
2038,1003268107,1858.04,200,20150701,108.000000000
2038,1003268107,1859.04,200,20150201,36.000000000
2038,1003268107,1859.04,200,20150301,36.000000000
2038,1003268107,1859.04,200,20150401,36.000000000
